somay,distance,may0,may1,may2,may3,reward
3,0.4683592279199202,0.0,0.55297173229565,0.0452414633509195,1.396200035894838,1
2,0.2886688012785054,0.0,0.55297173229565,1.0464700944496872,1.396200035894838,1
2,0.2886688012785054,0.0,0.55297173229565,1.8923034277830206,1.396200035894838,1
2,0.2886688012785054,0.0,0.0,1.7381367611163538,0.3962000358948381,1
1,0.588627185529387,0.0,1.554659462569667,1.7381367611163538,0.3962000358948381,1
3,0.4683546824397122,0.0,1.554659462569667,1.7381367611163538,1.411200035894838,1
0,0,0.33866666666666667,1.554659462569667,1.7381367611163538,1.411200035894838,1
0,0,0.6773333333333333,1.554659462569667,1.7381367611163538,1.411200035894838,1
2,0.2886688012785054,0.0,0.554659462569667,1.588136761116354,0.411200035894838,1
3,0.4683501369595043,0.0,0.554659462569667,1.588136761116354,1.435200035894838,1
1,0.5875079479645989,0.0,1.578659462569667,1.588136761116354,1.435200035894838,1
0,0,0.342,1.578659462569667,1.588136761116354,1.435200035894838,1
0,0,0.684,1.578659462569667,1.588136761116354,1.435200035894838,1
0,0,1.0263333333333333,1.578659462569667,1.588136761116354,1.435200035894838,1
0,0,0.36866666666666664,0.578659462569667,0.5881367611163539,0.435200035894838,1
2,0.2886688012785054,0.36866666666666664,0.578659462569667,1.4439700944496874,0.435200035894838,1
2,0.2886688012785054,0.36866666666666664,0.578659462569667,2.300636761116354,0.435200035894838,0.8804415364631187
3,0.46834559147929633,0.36866666666666664,0.578659462569667,2.300636761116354,1.463200035894838,1
2,0.2886688012785054,0.0,0.0,2.1589700944496872,0.46320003589483805,0.9532636893657568
1,0.5852694728350227,0.0,1.5690230920272772,2.1589700944496872,0.46320003589483805,1
3,0.46834104599908843,0.0,1.5690230920272772,2.1589700944496872,1.496200035894838,1
0,0,0.3443333333333333,1.5690230920272772,2.1589700944496872,1.496200035894838,1
0,0,0.6890000000000001,1.5690230920272772,2.1589700944496872,1.496200035894838,1
0,0,1.034,1.5690230920272772,2.1589700944496872,1.496200035894838,1
0,0,1.379,1.5690230920272772,2.1589700944496872,1.496200035894838,1
2,0.2886688012785054,0.379,0.5690230920272772,2.0264700944496874,0.49620003589483797,1
0,0,0.7263333333333333,0.5690230920272772,2.0264700944496874,0.49620003589483797,1
0,0,1.0739999999999998,0.5690230920272772,2.0264700944496874,0.49620003589483797,1
0,0,1.4219999999999997,0.5690230920272772,2.0264700944496874,0.49620003589483797,1
0,0,1.7699999999999996,0.5690230920272772,2.0264700944496874,0.49620003589483797,1
0,0,2.118666666666666,0.5690230920272772,2.0264700944496874,0.49620003589483797,0.9938806218314834
3,0.4683365005188805,2.118666666666666,0.5690230920272772,2.0264700944496874,1.543200035894838,1
3,0.46833195503867253,1.118666666666666,0.0,1.0264700944496874,1.599200035894838,1
0,0,1.4713333333333327,0.0,1.0264700944496874,1.599200035894838,1
0,0,1.8239999999999994,0.0,1.0264700944496874,1.599200035894838,1
0,0,2.176666666666666,0.0,1.0264700944496874,1.599200035894838,0.9703913918170526
2,0.2886688012785054,2.176666666666666,0.0,1.9098034277830207,1.599200035894838,1
2,0.2886688012785054,1.1766666666666659,0.0,1.7939700944496875,0.599200035894838,1
0,0,1.5303333333333327,0.0,1.7939700944496875,0.599200035894838,1
0,0,1.8843333333333327,0.0,1.7939700944496875,0.599200035894838,1
1,0.5819117601406585,1.8843333333333327,1.6017686561242535,1.7939700944496875,0.599200035894838,1
3,0.4683274095584645,1.8843333333333327,1.6017686561242535,1.7939700944496875,1.663200035894838,1
3,0.4683228640782566,0.8843333333333327,0.6017686561242535,0.7939700944496875,1.728200035894838,1
1,0.5807925225758704,0.8843333333333327,1.6687686561242534,0.7939700944496875,1.728200035894838,1
0,0,1.2403333333333326,1.6687686561242534,0.7939700944496875,1.728200035894838,1
1,0.5796732850110824,0.24033333333333262,1.7397686561242534,0.0,0.728200035894838,1
2,0.2886688012785054,0.24033333333333262,1.7397686561242534,1.1002058305772895,0.728200035894838,1
3,0.4683183185980487,0.24033333333333262,1.7397686561242534,1.1002058305772895,1.800200035894838,1
0,0,0.5979999999999993,1.7397686561242534,1.1002058305772895,1.800200035894838,1
3,0.4683137731178407,0.0,0.7397686561242534,0.10020583057728949,1.874200035894838,1
2,0.2886688012785054,0.0,0.7397686561242534,1.1025313268530132,1.874200035894838,1
1,0.5785540474462942,0.0,1.8147686561242533,1.1025313268530132,1.874200035894838,1
3,0.46830922763763283,0.0,0.8147686561242533,0.10253132685301325,1.9502000358948381,1
2,0.2886688012785054,0.0,0.8147686561242533,1.1044615253633028,1.9502000358948381,1
3,0.4683046821574248,0.0,0.0,0.10446152536330278,2.027200035894838,1
1,0.5763155723167181,0.0,1.6116457454502524,0.10446152536330278,2.027200035894838,1
3,0.4683001366772168,0.0,0.6116457454502524,0.0,2.112200035894838,1
0,0,0.3616666666666667,0.6116457454502524,0.0,2.112200035894838,1
0,0,0.7236666666666667,0.6116457454502524,0.0,2.112200035894838,1
1,0.5751963347519301,0.7236666666666667,1.7016457454502525,0.0,2.112200035894838,1
2,0.2886688012785054,0.7236666666666667,1.7016457454502525,1.1184109505032287,2.112200035894838,1
0,0,1.0873333333333335,1.7016457454502525,1.1184109505032287,2.112200035894838,1
0,0,1.4513333333333334,1.7016457454502525,1.1184109505032287,2.112200035894838,1
3,0.4682955911970089,0.45133333333333336,0.7016457454502525,0.1184109505032287,2.205200035894838,0.9752353794495553
2,0.2886688012785054,0.45133333333333336,0.7016457454502525,1.1202093830917068,2.205200035894838,1
1,0.5740770971871421,0.45133333333333336,1.7956457454502526,1.1202093830917068,2.205200035894838,1
0,0,0.8160000000000001,1.7956457454502526,1.1202093830917068,2.205200035894838,1
2,0.2886688012785054,0.0,0.7956457454502526,1.1221395816019963,1.2052000358948378,1
2,0.2886688012785054,0.0,0.0,1.1232364467789524,0.20520003589483782,1
2,0.2886688012785054,0.0,0.0,1.123368212700764,0.0,1
2,0.2886688012785054,0.0,0.0,2.037534879367431,0.0,1
1,0.5707193844927778,0.0,1.6265360723533542,2.037534879367431,0.0,1
3,0.46827740927617717,0.0,0.6265360723533542,1.0375348793674308,1.4740802824691406,1
1,0.5696001469279898,0.0,1.7245360723533543,1.0375348793674308,1.4740802824691406,1
0,0,0.36633333333333334,1.7245360723533543,1.0375348793674308,1.4740802824691406,1
3,0.46827286379596916,0.0,0.7245360723533543,0.03753487936743083,1.5730802824691406,1
0,0,0.36666666666666664,0.7245360723533543,0.03753487936743083,1.5730802824691406,1
2,0.2886688012785054,0.36666666666666664,0.7245360723533543,1.1293796022727907,1.5730802824691406,1
2,0.2886688012785054,0.36666666666666664,0.7245360723533543,2.047712935606124,1.5730802824691406,1
2,0.2886688012785054,0.0,0.0,1.9660462689394573,0.5730802824691406,1
1,0.5673616717984136,0.0,1.6291278242503902,1.9660462689394573,0.5730802824691406,1
3,0.46826831831576127,0.0,1.6291278242503902,1.9660462689394573,1.6760802824691405,1
0,0,0.36833333333333335,1.6291278242503902,1.9660462689394573,1.6760802824691405,1
0,0,0.737,1.6291278242503902,1.9660462689394573,1.6760802824691405,1
0,0,1.1059999999999999,1.6291278242503902,1.9660462689394573,1.6760802824691405,1
3,0.4682637728355533,0.10599999999999987,0.6291278242503902,0.9660462689394573,1.7830802824691405,1
1,0.5662424342336255,0.10599999999999987,1.7361278242503901,0.9660462689394573,1.7830802824691405,1
0,0,0.4756666666666665,1.7361278242503901,0.9660462689394573,1.7830802824691405,1
1,0.5651231966688375,0.0,1.8451278242503901,0.0,0.7830802824691405,1
2,0.2886688012785054,0.0,1.8451278242503901,1.1405654955690936,0.7830802824691405,1
3,0.4682592273553453,0.0,1.8451278242503901,1.1405654955690936,1.8980802824691405,1
0,0,0.372,1.8451278242503901,1.1405654955690936,1.8980802824691405,1
0,0,0.7443333333333333,1.8451278242503901,1.1405654955690936,1.8980802824691405,1
3,0.46825468187513747,0.0,0.8451278242503901,0.1405654955690936,2.0160802824691406,1
2,0.2886688012785054,0.0,0.8451278242503901,1.1456972614909051,2.0160802824691406,1
1,0.5640039591040494,0.0,1.9641278242503901,1.1456972614909051,2.0160802824691406,1
0,0,0.373,1.9641278242503901,1.1456972614909051,2.0160802824691406,1
2,0.2886688012785054,0.0,0.9641278242503901,1.1458290274127165,1.0160802824691406,1
2,0.2886688012785054,0.0,0.9641278242503901,2.07916236074605,1.0160802824691406,1
0,0,0.37333333333333335,0.9641278242503901,2.07916236074605,1.0160802824691406,1
1,0.5628847215392613,0.37333333333333335,2.08512782425039,2.07916236074605,1.0160802824691406,1
1,0.5617654839744732,0.0,2.20612782425039,1.07916236074605,0.016080282469140617,1
3,0.46824559091472157,0.0,2.20612782425039,1.07916236074605,1.5056851766170736,1
0,0,0.37466666666666665,2.20612782425039,1.07916236074605,1.5056851766170736,1
0,0,0.7493333333333333,2.20612782425039,1.07916236074605,1.5056851766170736,1
0,0,1.1243333333333334,2.20612782425039,1.07916236074605,1.5056851766170736,1
2,0.2886688012785054,1.1243333333333334,2.20612782425039,2.01666236074605,1.5056851766170736,1
0,0,1.4996666666666667,2.20612782425039,2.01666236074605,1.5056851766170736,1
2,0.2886688012785054,0.4996666666666667,1.2061278242503901,1.9549956940793836,0.5056851766170736,1
3,0.46824104543451356,0.4996666666666667,1.2061278242503901,1.9549956940793836,1.6336851766170735,1
0,0,0.8760000000000001,1.2061278242503901,1.9549956940793836,1.6336851766170735,1
2,0.2886688012785054,0.0,0.2061278242503901,1.898329027412717,0.6336851766170735,1
1,0.5595270088448971,0.0,1.6555461112879326,1.898329027412717,0.6336851766170735,1
3,0.46823649995430566,0.0,1.6555461112879326,1.898329027412717,1.7676851766170734,1
0,0,0.37866666666666665,0.6555461112879326,0.8983290274127169,0.7676851766170734,1
0,0,0.379,0.0,0.0,0.0,1
0,0,0.7586666666666666,0.0,0.0,0.0,1
0,0,1.1386666666666665,0.0,0.0,0.0,1
2,0.2886688012785054,1.1386666666666665,0.0,1.166227877692568,0.0,1
2,0.2886688012785054,1.1386666666666665,0.0,2.1170612110259013,0.0,1
1,0.5572885337153209,1.1386666666666665,1.6612321273495518,2.1170612110259013,0.0,1
2,0.2886688012785054,0.1386666666666665,0.6612321273495518,2.068727877692568,0.0,1
3,0.4682228635136818,0.1386666666666665,0.6612321273495518,2.068727877692568,1.530359825631163,1
2,0.2886688012785054,0.0,0.0,1.1698247428695243,0.0,1
2,0.2886688012785054,0.0,0.0,2.123991409536191,0.0,1
3,0.4682137725532659,0.0,0.0,2.123991409536191,1.5318186010403476,1
1,0.5539308210209568,0.0,1.6609304427940963,2.123991409536191,1.5318186010403476,1
3,0.46820922707305795,0.0,0.6609304427940963,1.123991409536191,1.6778186010403475,1
0,0,0.38233333333333336,0.6609304427940963,1.123991409536191,1.6778186010403475,1
1,0.5528115834561687,0.38233333333333336,1.8089304427940962,1.123991409536191,1.6778186010403475,1
0,0,0.765,1.8089304427940962,1.123991409536191,1.6778186010403475,1
2,0.2886688012785054,0.765,1.8089304427940962,2.0831580762028574,1.6778186010403475,1
2,0.2886688012785054,0.0,0.8089304427940962,2.042324742869524,0.6778186010403475,1
3,0.46820468159285006,0.0,0.8089304427940962,2.042324742869524,1.8298186010403474,1
1,0.5516923458913806,0.0,1.9619304427940962,2.042324742869524,1.8298186010403474,1
0,0,0.38466666666666666,1.9619304427940962,2.042324742869524,1.8298186010403474,1
0,0,0.7693333333333333,1.9619304427940962,2.042324742869524,1.8298186010403474,1
0,0,1.1546666666666667,1.9619304427940962,2.042324742869524,1.8298186010403474,1
3,0.46820013611264216,0.15466666666666673,0.9619304427940962,1.042324742869524,1.9858186010403474,1
0,0,0.5403333333333333,0.9619304427940962,1.042324742869524,1.9858186010403474,1
0,0,0.9259999999999999,0.9619304427940962,1.042324742869524,1.9858186010403474,1
1,0.5494538707618045,0.0,1.6666643623515074,0.042324742869523924,0.9858186010403474,1
2,0.2886688012785054,0.0,1.6666643623515074,1.1847392672645949,0.9858186010403474,1
0,0,0.38666666666666666,0.6666643623515074,0.1847392672645949,0.0,1
3,0.4681910451522262,0.38666666666666666,0.6666643623515074,0.1847392672645949,1.5503762018569065,1
2,0.2886688012785054,0.38666666666666666,0.6666643623515074,1.1875027991082177,1.5503762018569065,1
3,0.46818649967201825,0.0,0.0,0.18750279910821765,1.7133762018569065,1
2,0.2886688012785054,0.0,0.0,1.1883361324415511,0.7133762018569065,1
2,0.2886688012785054,0.0,0.0,2.1583361324415513,0.7133762018569065,1
1,0.5460961580674403,0.0,1.670140979329532,2.1583361324415513,0.7133762018569065,1
0,0,0.389,0.6701409793295321,1.1583361324415513,0.0,1
3,0.4681774087116023,0.389,0.6701409793295321,1.1583361324415513,1.5568290262059523,1
1,0.5449769205026521,0.389,1.838140979329532,1.1583361324415513,1.5568290262059523,1
0,0,0.7786666666666666,1.838140979329532,1.1583361324415513,1.5568290262059523,1
0,0,1.1683333333333332,1.838140979329532,1.1583361324415513,1.5568290262059523,1
1,0.5438576829378642,0.16833333333333322,2.009140979329532,0.1583361324415513,0.5568290262059523,1
2,0.2886688012785054,0.16833333333333322,2.009140979329532,1.1971965294621303,0.5568290262059523,1
2,0.2886688012785054,0.0,1.009140979329532,1.1980298627954635,0.0,1
2,0.2886688012785054,0.0,1.009140979329532,2.1780298627954635,0.0,1
3,0.46816831775118645,0.0,1.009140979329532,2.1780298627954635,1.569228080348428,1
1,0.542738445373076,0.0,2.187140979329532,2.1780298627954635,1.569228080348428,1
0,0,0.393,2.187140979329532,2.1780298627954635,1.569228080348428,1
3,0.4681637722709785,0.0,1.187140979329532,1.1780298627954635,1.749228080348428,1
0,0,0.39466666666666667,1.187140979329532,1.1780298627954635,1.749228080348428,1
0,0,0.395,0.187140979329532,0.1780298627954635,0.7492280803484279,1
1,0.5404999702434999,0.395,1.6843971508284394,0.1780298627954635,0.7492280803484279,1
2,0.2886688012785054,0.395,1.6843971508284394,1.2088204583263322,0.7492280803484279,1
2,0.2886688012785054,0.395,1.6843971508284394,2.197987124992999,0.7492280803484279,1
3,0.46815922679077066,0.395,1.6843971508284394,2.197987124992999,1.9372280803484279,1
2,0.2886688012785054,0.0,0.6843971508284394,2.188820458326332,0.9372280803484279,1
3,0.46815468131056265,0.0,0.6843971508284394,2.188820458326332,2.1262280803484277,1
1,0.5393807326787119,0.0,1.8773971508284395,2.188820458326332,2.1262280803484277,1
0,0,0.398,1.8773971508284395,2.188820458326332,2.1262280803484277,1
0,0,0.7963333333333333,1.8773971508284395,2.188820458326332,2.1262280803484277,1
0,0,1.1946666666666665,1.8773971508284395,2.188820458326332,2.1262280803484277,1
0,0,0.5946666666666666,0.8773971508284395,1.1888204583263322,1.1262280803484277,1
0,0,0.9946666666666666,0.8773971508284395,1.1888204583263322,1.1262280803484277,1
1,0.5382614951139237,0.9946666666666666,2.0773971508284395,1.1888204583263322,1.1262280803484277,1
1,0.5371422575491357,0.0,2.2793971508284394,0.1888204583263322,0.1262280803484277,1
2,0.2886688012785054,0.0,2.2793971508284394,1.2229016493880696,0.1262280803484277,1
2,0.2886688012785054,0.0,2.2793971508284394,2.2245683160547363,0.1262280803484277,1
2,0.2886688012785054,0.0,1.2793971508284394,2.227068316054736,0.0,1
2,0.2886688012785054,0.0,0.2793971508284394,2.2304016493880696,0.0,1
3,0.4597660129404829,0.0,0.2793971508284394,2.2304016493880696,1.5884961812476361,1
1,0.5349037824195596,0.0,1.6982145696926891,2.2304016493880696,1.5884961812476361,1
0,0,0.40166666666666667,1.6982145696926891,2.2304016493880696,1.5884961812476361,1
3,0.45985587878282186,0.0,0.6982145696926891,1.2304016493880696,1.794496181247636,1
0,0,0.4023333333333333,0.6982145696926891,1.2304016493880696,1.794496181247636,1
0,0,0.8053333333333333,0.6982145696926891,1.2304016493880696,1.794496181247636,1
0,0,1.2086666666666668,0.6982145696926891,1.2304016493880696,1.794496181247636,1
0,0,1.6123333333333334,0.6982145696926891,1.2304016493880696,1.794496181247636,1
1,0.5337845448547716,1.6123333333333334,1.9112145696926892,1.2304016493880696,1.794496181247636,1
0,0,2.017,1.9112145696926892,1.2304016493880696,1.794496181247636,1
3,0.4599457446251607,1.017,0.9112145696926892,0.23040164938806962,2.009496181247636,1
2,0.2886688012785054,1.017,0.9112145696926892,1.2429016493880696,2.009496181247636,1
0,0,1.422,0.9112145696926892,1.2429016493880696,2.009496181247636,1
3,0.46003561046749963,0.42199999999999993,0.0,0.24290164938806957,2.225496181247636,1
1,0.5315460697251954,0.42199999999999993,1.706587652790308,0.24290164938806957,2.225496181247636,1
2,0.2886688012785054,0.42199999999999993,1.706587652790308,1.2595683160547362,2.225496181247636,1
1,0.5304268321604073,0.0,1.926587652790308,0.2595683160547362,1.2254961812476362,1
2,0.2886688012785054,0.0,1.926587652790308,1.2762349827214028,1.2254961812476362,1
0,0,0.407,1.926587652790308,1.2762349827214028,1.2254961812476362,1
0,0,0.8146666666666667,1.926587652790308,1.2762349827214028,1.2254961812476362,1
0,0,1.2223333333333333,1.926587652790308,1.2762349827214028,1.2254961812476362,1
1,0.5293075945956192,0.22233333333333327,2.1495876527903084,0.2762349827214028,0.22549618124763615,1
2,0.2886688012785054,0.22233333333333327,2.1495876527903084,1.2962349827214028,0.22549618124763615,1
3,0.46021534215217746,0.22233333333333327,2.1495876527903084,1.2962349827214028,1.6151849480718847,1
0,0,0.631,2.1495876527903084,1.2962349827214028,1.6151849480718847,1
0,0,1.0396666666666667,2.1495876527903084,1.2962349827214028,1.6151849480718847,1
0,0,1.4483333333333335,2.1495876527903084,1.2962349827214028,1.6151849480718847,1
0,0,1.8570000000000002,2.1495876527903084,1.2962349827214028,1.6151849480718847,1
1,0.5281883570308311,0.8570000000000002,2.3755876527903084,0.2962349827214028,0.6151849480718847,1
2,0.2886688012785054,0.8570000000000002,2.3755876527903084,1.3187349827214028,0.6151849480718847,1
3,0.4603052079945163,0.8570000000000002,2.3755876527903084,1.3187349827214028,1.8421849480718848,1
0,0,1.2666666666666668,2.3755876527903084,1.3187349827214028,1.8421849480718848,1
1,0.5270691194660431,0.26666666666666683,2.6055876527903084,0.31873498272140277,0.8421849480718848,0.9277871085259377
0,0,0.6766666666666667,2.6055876527903084,0.31873498272140277,0.8421849480718848,1
3,0.4603950738368552,0.6766666666666667,2.6055876527903084,0.31873498272140277,2.073184948071885,1
3,0.460484939679194,0.0,1.6055876527903084,0.0,2.3041849480718852,1
2,0.2886688012785054,0.0,1.6055876527903084,1.2514165914745137,2.3041849480718852,1
0,0,0.4103333333333333,1.6055876527903084,1.2514165914745137,2.3041849480718852,1
0,0,0.8206666666666667,1.6055876527903084,1.2514165914745137,2.3041849480718852,1
2,0.2886688012785054,0.8206666666666667,1.6055876527903084,2.27808325814118,2.3041849480718852,1
2,0.2886688012785054,0.0,0.6055876527903084,2.30558325814118,1.3041849480718852,1
0,0,0.41133333333333333,0.6055876527903084,2.30558325814118,1.3041849480718852,1
3,0.4606646713638718,0.0,0.0,1.30558325814118,1.627886761395458,1
3,0.4607545372062107,0.0,0.0,0.3055832581411799,1.862886761395458,1
1,0.5225921692068908,0.0,1.7189762645207565,0.3055832581411799,1.862886761395458,1
0,0,0.412,1.7189762645207565,0.3055832581411799,1.862886761395458,1
0,0,0.8243333333333334,1.7189762645207565,0.3055832581411799,1.862886761395458,1
0,0,0.4126666666666667,0.7189762645207565,0.0,0.8628867613954581,1
2,0.2886688012785054,0.4126666666666667,0.7189762645207565,1.2585675840259614,0.8628867613954581,1
2,0.2886688012785054,0.0,0.0,1.2910675840259613,0.0,1
2,0.2886688012785054,0.0,0.0,2.3235675840259615,0.0,1
3,0.46102413473322734,0.0,0.0,1.3235675840259615,1.6361877126689366,1
3,0.46111400057556623,0.0,0.0,0.32356758402596153,1.8801877126689366,1
1,0.5181152189477386,0.0,1.725396122035054,0.32356758402596153,1.8801877126689366,1
3,0.4612038664179051,0.0,0.725396122035054,0.0,2.1251877126689367,1
0,0,0.41533333333333333,0.725396122035054,0.0,2.1251877126689367,1
1,0.5169959813829504,0.41533333333333333,1.971396122035054,0.0,2.1251877126689367,1
3,0.46129373226024406,0.0,0.971396122035054,0.0,2.3721877126689366,1
1,0.5158767438181624,0.0,2.2183961220350543,0.0,2.3721877126689366,1
2,0.2886688012785054,0.0,2.2183961220350543,1.268439370618567,2.3721877126689366,1
0,0,0.416,2.2183961220350543,1.268439370618567,2.3721877126689366,1
2,0.2886688012785054,0.416,2.2183961220350543,2.3092727039519003,2.3721877126689366,1
2,0.2886688012785054,0.0,1.2183961220350543,2.3517727039519003,1.3721877126689366,1
1,0.5147575062533744,0.0,2.469396122035054,2.3517727039519003,1.3721877126689366,1
3,0.4613835981025829,0.0,2.469396122035054,2.3517727039519003,2.6241877126689364,0.9455885400010567
3,0.46147346394492167,0.0,1.4693961220350542,1.3517727039519003,2.8801877126689366,0.8474651514402957
0,0,0.4196666666666667,1.4693961220350542,1.3517727039519003,2.8801877126689366,1
0,0,0.8400000000000001,1.4693961220350542,1.3517727039519003,2.8801877126689366,1
0,0,1.2613333333333334,1.4693961220350542,1.3517727039519003,2.8801877126689366,1
2,0.2886688012785054,0.2613333333333334,0.4693961220350542,1.4051060372852335,1.8801877126689366,1
2,0.2886688012785054,0.2613333333333334,0.4693961220350542,2.4592727039519002,1.8801877126689366,1
1,0.5125190311237982,0.2613333333333334,1.7437743464560373,2.4592727039519002,1.8801877126689366,1
0,0,0.6833333333333333,1.7437743464560373,2.4592727039519002,1.8801877126689366,1
0,0,1.1053333333333333,1.7437743464560373,2.4592727039519002,1.8801877126689366,1
1,0.7095048425264985,0.10533333333333328,2.2099016192473755,1.4592727039519002,0.8801877126689366,1
3,0.46165319562959956,0.10533333333333328,2.2099016192473755,1.4592727039519002,2.1471877126689365,1
0,0,0.5276666666666666,2.2099016192473755,1.4592727039519002,2.1471877126689365,1
0,0,0.9506666666666665,2.2099016192473755,1.4592727039519002,2.1471877126689365,1
3,0.46174306147193844,0.0,1.2099016192473755,0.45927270395190023,2.416187712668936,1
2,0.2886688012785054,0.0,1.2099016192473755,1.5176060372852336,2.416187712668936,1
1,0.6323750826934523,0.0,2.4799016192473755,1.5176060372852336,2.416187712668936,1
0,0,0.424,2.4799016192473755,1.5176060372852336,2.416187712668936,1
0,0,0.8486666666666667,2.4799016192473755,1.5176060372852336,2.416187712668936,1
0,0,1.2736666666666667,2.4799016192473755,1.5176060372852336,2.416187712668936,1
1,0.6332226624718374,0.2736666666666667,2.7559016192473758,0.5176060372852336,1.4161877126689362,0.8972433798431939
2,0.2886688012785054,0.2736666666666667,2.7559016192473758,1.5809393706185668,1.4161877126689362,1
3,0.4618329273142773,0.2736666666666667,2.7559016192473758,1.5809393706185668,2.6931877126689363,0.9351444972005375
0,0,0.6993333333333334,2.7559016192473758,1.5809393706185668,2.6931877126689363,1
2,0.2886688012785054,0.0,1.7559016192473758,1.6459393706185668,1.6931877126689363,1
3,0.46201265899895505,0.0,0.7559016192473758,0.6459393706185668,1.9711877126689363,1
2,0.2886688012785054,0.0,0.7559016192473758,1.7109393706185667,1.9711877126689363,1
1,0.6357654018069929,0.0,2.0170950425518748,0.7109393706185667,0.9711877126689363,1
2,0.2886688012785054,0.0,2.0170950425518748,1.7776060372852334,0.9711877126689363,1
0,0,0.42733333333333334,2.0170950425518748,1.7776060372852334,0.9711877126689363,1
0,0,0.42733333333333334,1.0170950425518748,0.7776060372852334,0.0,1
0,0,0.8546666666666667,1.0170950425518748,0.7776060372852334,0.0,1
0,0,1.2826666666666666,1.0170950425518748,0.7776060372852334,0.0,1
0,0,0.711,0.017095042551874773,0.0,0.0,1
0,0,1.1396666666666666,0.017095042551874773,0.0,0.0,1
0,0,1.569,0.017095042551874773,0.0,0.0,1
2,0.2886688012785054,0.569,0.0,1.3112990356103713,0.0,1
3,0.4623721223683106,0.569,0.0,1.3112990356103713,1.705242290618623,1
3,0.46246198821064954,0.0,0.0,0.3112990356103713,1.998242290618623,1
2,0.2886688012785054,0.0,0.0,1.3896323689437047,1.998242290618623,1
2,0.2886688012785054,0.0,0.0,2.467965702277038,1.998242290618623,1
1,0.6391557209205333,0.0,2.0468418313682655,2.467965702277038,1.998242290618623,1
0,0,0.433,2.0468418313682655,2.467965702277038,1.998242290618623,1
3,0.4625518540529884,0.0,1.0468418313682655,1.4679657022770378,2.299242290618623,1
1,0.6400033006989184,0.0,2.3488418313682655,1.4679657022770378,2.299242290618623,1
0,0,0.434,2.3488418313682655,1.4679657022770378,2.299242290618623,1
0,0,0.434,1.3488418313682655,0.4679657022770378,1.299242290618623,1
1,0.6408508804773035,0.434,2.6518418313682655,0.4679657022770378,1.299242290618623,0.9517723341517849
2,0.2886688012785054,0.434,2.6518418313682655,1.5546323689437045,1.299242290618623,1
0,0,0.8693333333333333,2.6518418313682655,1.5546323689437045,1.299242290618623,1
0,0,1.305,2.6518418313682655,1.5546323689437045,1.299242290618623,1
1,0.6416984602556887,0.30499999999999994,2.9598418313682657,0.5546323689437045,0.29924229061862295,0.8416879102206699
3,0.46282145158000504,0.0,1.9598418313682657,0.0,1.7250835894802086,1
2,0.2886688012785054,0.0,1.9598418313682657,1.3282755244375428,1.7250835894802086,1
0,0,0.43633333333333335,1.9598418313682657,1.3282755244375428,1.7250835894802086,1
0,0,0.8736666666666667,1.9598418313682657,1.3282755244375428,1.7250835894802086,1
3,0.46291131742234387,0.0,0.9598418313682657,0.3282755244375428,2.0380835894802085,1
1,0.6433936198124589,0.0,2.273841831368266,0.3282755244375428,2.0380835894802085,1
2,0.2886688012785054,0.0,2.273841831368266,1.4232755244375428,2.0380835894802085,1
0,0,0.438,1.2738418313682658,0.4232755244375428,1.0380835894802085,1
0,0,0.877,1.2738418313682658,0.4232755244375428,1.0380835894802085,1
0,0,1.316,1.2738418313682658,0.4232755244375428,1.0380835894802085,1
3,0.4630011832646828,1.316,1.2738418313682658,0.4232755244375428,2.3560835894802086,1
3,0.4630910491070217,0.31600000000000006,0.2738418313682658,0.0,2.6750835894802085,0.9707394971749302
1,0.6450887793692293,0.31600000000000006,2.097880507814153,0.0,2.6750835894802085,1
2,0.2886688012785054,0.31600000000000006,2.097880507814153,1.341523382165947,2.6750835894802085,1
3,0.46318091494936053,0.0,1.097880507814153,0.3415233821659469,2.9980835894802085,0.8514831797639117
2,0.2886688012785054,0.0,1.097880507814153,1.444023382165947,2.9980835894802085,1
1,0.6467839389259994,0.0,2.104325454267657,0.44402338216594694,1.9980835894802085,1
2,0.2886688012785054,0.0,2.104325454267657,1.546523382165947,1.9980835894802085,1
0,0,0.44166666666666665,2.104325454267657,1.546523382165947,1.9980835894802085,1
0,0,0.8836666666666666,2.104325454267657,1.546523382165947,1.9980835894802085,1
0,0,0.442,1.104325454267657,0.546523382165947,0.9980835894802085,1
0,0,0.884,1.104325454267657,0.546523382165947,0.9980835894802085,1
0,0,1.3263333333333334,1.104325454267657,0.546523382165947,0.9980835894802085,1
0,0,1.7690000000000001,1.104325454267657,0.546523382165947,0.9980835894802085,1
0,0,2.212,1.104325454267657,0.546523382165947,0.9980835894802085,1
1,0.6476315187043845,2.212,2.435325454267657,0.546523382165947,0.9980835894802085,1
2,0.2886688012785054,2.212,2.435325454267657,1.6573567154992803,0.9980835894802085,1
1,0.6484790984827696,1.2120000000000002,2.769325454267657,0.6573567154992803,0.0,0.9348622169870744
3,0.4634505124763772,1.2120000000000002,2.769325454267657,0.6573567154992803,1.757266186167255,1
2,0.2886688012785054,0.2120000000000002,1.769325454267657,1.353806140639206,0.7572661861672549,1
2,0.2886688012785054,0.2120000000000002,1.769325454267657,2.467139473972539,0.7572661861672549,1
3,0.46354037831871614,0.2120000000000002,1.769325454267657,2.467139473972539,2.094266186167255,1
0,0,0.6580000000000001,1.769325454267657,2.467139473972539,2.094266186167255,1
